dim,scenario,capTag,capSeconds,algorithm,run,seed,success,length,time,firstSolutionTime
3d,悬空,1,0.814563222,RRT*,5,20263908,1,302.628659922953,0.8149089,0.0157385
3d,悬空,1,0.814563222,Informed-RRT*,5,20263908,1,283.220674861713,0.814923,0.0128512
3d,悬空,1,0.814563222,PRM*,5,20263908,1,282.298431703046,0.83865,0.0005852
3d,悬空,1,0.814563222,FMT*,5,20263908,1,271.108869448044,0.8184657,0.0166955
3d,悬空,1,0.814563222,BIT*,5,20263908,1,266.545927262454,0.8172174,0.0267968
3d,悬空,1,0.814563222,RRT#,5,20263908,1,285.693850239834,0.8152442,0.0188062
3d,悬空,1,0.814563222,APF-only,5,20263908,1,368.719651450309,0.003517,0.0033927
3d,悬空,1,0.814563222,AB-IRRT*,5,20263908,1,262.756890521274,0.8151937,0.0037343
3d,悬空,1,0.814563222,RRT*,6,20263909,1,291.736789374085,0.8149046,0.0118722
3d,悬空,1,0.814563222,Informed-RRT*,6,20263909,1,291.67152932858,0.8149126,0.0138096
3d,悬空,1,0.814563222,PRM*,6,20263909,1,277.152215712863,0.833423,0.0003478
3d,悬空,1,0.814563222,FMT*,6,20263909,1,279.328667593029,0.8156281,0.0053352
3d,悬空,1,0.814563222,BIT*,6,20263909,1,284.383608001632,0.8172959,0.0257037
3d,悬空,1,0.814563222,RRT#,6,20263909,1,285.846603430746,0.8153882,0.0145787
3d,悬空,1,0.814563222,APF-only,6,20263909,1,368.719651450309,0.0030885,0.0029778
3d,悬空,1,0.814563222,AB-IRRT*,6,20263909,1,262.984675825143,0.8151579,0.0029794
3d,悬空,1,0.814563222,RRT*,7,20263910,1,285.289700842366,0.8149828,0.0100991
3d,悬空,1,0.814563222,Informed-RRT*,7,20263910,1,286.219780638973,0.8148784,0.009717
3d,悬空,1,0.814563222,PRM*,7,20263910,1,276.26586923254,0.8411888,0.0001899
3d,悬空,1,0.814563222,FMT*,7,20263910,1,271.731240161376,0.8154435,0.0153335
3d,悬空,1,0.814563222,BIT*,7,20263910,1,266.704032800485,0.8176907,0.0274601
3d,悬空,1,0.814563222,RRT#,7,20263910,1,292.581415131135,0.8154689,0.0132315
3d,悬空,1,0.814563222,APF-only,7,20263910,1,368.719651450309,0.0043041,0.00416
3d,悬空,1,0.814563222,AB-IRRT*,7,20263910,1,264.15791033315,0.8152134,0.0046096
3d,悬空,1,0.814563222,RRT*,8,20263911,1,281.923093177769,0.8149045,0.0106421
3d,悬空,1,0.814563222,Informed-RRT*,8,20263911,1,281.034307994894,0.8150543,0.0107397
3d,悬空,1,0.814563222,PRM*,8,20263911,1,272.74851162447,0.8329288,0.0004703
3d,悬空,1,0.814563222,FMT*,8,20263911,1,269.360771055628,0.8155858,0.0095908
3d,悬空,1,0.814563222,BIT*,8,20263911,1,264.942307526082,0.8199185,0.0272501
3d,悬空,1,0.814563222,RRT#,8,20263911,1,290.050693377907,0.8156165,0.0107588
3d,悬空,1,0.814563222,APF-only,8,20263911,1,368.719651450309,0.0056486,0.0054182
3d,悬空,1,0.814563222,AB-IRRT*,8,20263911,1,263.346771056776,0.8150367,0.0044716
3d,悬空,1,0.814563222,RRT*,9,20263912,1,283.767977349688,0.8149234,0.0090077
3d,悬空,1,0.814563222,Informed-RRT*,9,20263912,1,281.382359693178,0.8150511,0.0140987
3d,悬空,1,0.814563222,PRM*,9,20263912,1,272.726925434124,0.835119,0.0001433
3d,悬空,1,0.814563222,FMT*,9,20263912,1,269.264725401493,0.8187408,0.0107166
3d,悬空,1,0.814563222,BIT*,9,20263912,1,266.209690725898,0.8198913,0.0327648
3d,悬空,1,0.814563222,RRT#,9,20263912,1,278.853508092413,0.8157092,0.0117138
3d,悬空,1,0.814563222,APF-only,9,20263912,1,368.719651450309,0.0038687,0.003729
3d,悬空,1,0.814563222,AB-IRRT*,9,20263912,1,262.843403469,0.8151923,0.0043458
3d,悬空,1,0.814563222,RRT*,10,20263913,1,278.776979556731,0.8152313,0.011287
3d,悬空,1,0.814563222,Informed-RRT*,10,20263913,1,276.703268067608,0.8149598,0.0117509
3d,悬空,1,0.814563222,PRM*,10,20263913,1,274.494305683532,0.8344885,0.0017578
3d,悬空,1,0.814563222,FMT*,10,20263913,1,272.088391270231,0.8154971,0.019961
3d,悬空,1,0.814563222,BIT*,10,20263913,1,264.692181207566,0.8161003,0.0847783
3d,悬空,1,0.814563222,RRT#,10,20263913,1,283.902057517491,0.8153107,0.0108729
3d,悬空,1,0.814563222,APF-only,10,20263913,1,368.719651450309,0.0040411,0.0038973
3d,悬空,1,0.814563222,AB-IRRT*,10,20263913,1,263.304649901496,0.8151785,0.0035527
3d,悬空,1,0.814563222,RRT*,11,20263914,1,285.491424204202,0.814863,0.0143733
3d,悬空,1,0.814563222,Informed-RRT*,11,20263914,1,268.69466532342,0.8150531,0.0083754
3d,悬空,1,0.814563222,PRM*,11,20263914,1,277.541659575124,0.8445666,0.0001575
3d,悬空,1,0.814563222,FMT*,11,20263914,1,276.932718575916,0.8155103,0.009869
3d,悬空,1,0.814563222,BIT*,11,20263914,1,269.789281503479,0.8155522,0.042594
3d,悬空,1,0.814563222,RRT#,11,20263914,1,290.325859304858,0.8152408,0.0105478
3d,悬空,1,0.814563222,APF-only,11,20263914,1,368.719651450309,0.003418,0.0032891
3d,悬空,1,0.814563222,AB-IRRT*,11,20263914,1,263.053675348635,0.8150406,0.0035438
3d,悬空,1,0.814563222,RRT*,12,20263915,1,290.155278415688,0.8149624,0.0114176
3d,悬空,1,0.814563222,Informed-RRT*,12,20263915,1,300.60868306521,0.8149199,0.0107274
3d,悬空,1,0.814563222,PRM*,12,20263915,1,274.782762553816,0.8359438,0.0004257
3d,悬空,1,0.814563222,FMT*,12,20263915,1,268.530651119521,0.8154912,0.0127534
3d,悬空,1,0.814563222,BIT*,12,20263915,1,264.760658363405,0.8158221,0.0273724
3d,悬空,1,0.814563222,RRT#,12,20263915,1,281.927567026719,0.8153492,0.0099797
3d,悬空,1,0.814563222,APF-only,12,20263915,1,368.719651450309,0.0046141,0.0044644
3d,悬空,1,0.814563222,AB-IRRT*,12,20263915,1,263.225826893033,0.8153498,0.0041899
3d,悬空,1,0.814563222,RRT*,13,20263916,1,273.600778016013,0.8149173,0.0056443
3d,悬空,1,0.814563222,Informed-RRT*,13,20263916,1,269.004700220443,0.8149755,0.0065888
3d,悬空,1,0.814563222,PRM*,13,20263916,1,275.369643205519,0.8348604,0.0004625
3d,悬空,1,0.814563222,FMT*,13,20263916,1,268.192266640297,0.8154021,0.0325498
3d,悬空,1,0.814563222,BIT*,13,20263916,1,266.182974356542,0.8174261,0.0552071
3d,悬空,1,0.814563222,RRT#,13,20263916,1,274.953970370786,0.8152035,0.0053096
3d,悬空,1,0.814563222,APF-only,13,20263916,1,368.719651450309,0.003343,0.0032184
3d,悬空,1,0.814563222,AB-IRRT*,13,20263916,1,262.739827548109,0.8153644,0.0036523
3d,悬空,1,0.814563222,RRT*,14,20263917,1,294.647624212053,0.8148927,0.012945
3d,悬空,1,0.814563222,Informed-RRT*,14,20263917,1,280.894566145076,0.8149185,0.0147684
3d,悬空,1,0.814563222,PRM*,14,20263917,1,276.249111251318,0.8335783,0.0009942
3d,悬空,1,0.814563222,FMT*,14,20263917,1,273.116676895792,0.819956,0.0053918
3d,悬空,1,0.814563222,BIT*,14,20263917,1,264.884452668236,0.8175664,0.0395992
3d,悬空,1,0.814563222,RRT#,14,20263917,1,289.711245777482,0.8153563,0.015017
3d,悬空,1,0.814563222,APF-only,14,20263917,1,368.719651450309,0.0031943,0.003084
3d,悬空,1,0.814563222,AB-IRRT*,14,20263917,1,263.243727198481,0.815237,0.0029987
3d,悬空,1,0.814563222,RRT*,15,20263918,1,297.487899967675,0.8148239,0.0104422
3d,悬空,1,0.814563222,Informed-RRT*,15,20263918,1,293.54016913582,0.8149203,0.0097072
3d,悬空,1,0.814563222,PRM*,15,20263918,1,278.844193256057,0.8360938,0.0004448
3d,悬空,1,0.814563222,FMT*,15,20263918,1,269.938871709836,0.8154068,0.0125246
3d,悬空,1,0.814563222,BIT*,15,20263918,1,265.05860166126,0.8173141,0.0296527
3d,悬空,1,0.814563222,RRT#,15,20263918,1,286.624499437976,0.815351,0.008881
3d,悬空,1,0.814563222,APF-only,15,20263918,1,368.719651450309,0.0034584,0.0033236
3d,悬空,1,0.814563222,AB-IRRT*,15,20263918,1,263.923486356721,0.8152529,0.0040748
3d,悬空,1,0.814563222,RRT*,16,20263919,1,288.137575944292,0.8148988,0.009314
3d,悬空,1,0.814563222,Informed-RRT*,16,20263919,1,285.992984088364,0.8149897,0.0109456
3d,悬空,1,0.814563222,PRM*,16,20263919,1,278.456218408894,0.8338119,0.0002938
3d,悬空,1,0.814563222,FMT*,16,20263919,1,271.242854431556,0.8156942,0.008824
3d,悬空,1,0.814563222,BIT*,16,20263919,1,267.121503175545,0.816041,0.0216913
3d,悬空,1,0.814563222,RRT#,16,20263919,1,280.876121048988,0.8153929,0.013027
3d,悬空,1,0.814563222,APF-only,16,20263919,1,368.719651450309,0.0036299,0.0034974
3d,悬空,1,0.814563222,AB-IRRT*,16,20263919,1,263.2358003006,0.8151565,0.0038847
3d,悬空,1,0.814563222,RRT*,17,20263920,1,278.218359528695,0.8148154,0.009051
3d,悬空,1,0.814563222,Informed-RRT*,17,20263920,1,277.507335915514,0.8151374,0.008104
3d,悬空,1,0.814563222,PRM*,17,20263920,1,270.870634112009,0.8346439,0.00175
3d,悬空,1,0.814563222,FMT*,17,20263920,1,274.655013112021,0.8154044,0.0040618
3d,悬空,1,0.814563222,BIT*,17,20263920,1,270.715375255731,0.8166488,0.0196223
3d,悬空,1,0.814563222,RRT#,17,20263920,1,278.102600915925,0.8152841,0.0098591
3d,悬空,1,0.814563222,APF-only,17,20263920,1,368.719651450309,0.002749,0.0026402
3d,悬空,1,0.814563222,AB-IRRT*,17,20263920,1,262.830869926792,0.8149686,0.0026221
3d,悬空,1,0.814563222,RRT*,18,20263921,1,278.460366349337,0.8150135,0.0135365
3d,悬空,1,0.814563222,Informed-RRT*,18,20263921,1,274.312746574507,0.8153474,0.0118555
3d,悬空,1,0.814563222,PRM*,18,20263921,1,282.674280320992,0.8352167,0.0017205
3d,悬空,1,0.814563222,FMT*,18,20263921,1,287.036817208496,0.8155984,0.0361937
3d,悬空,1,0.814563222,BIT*,18,20263921,1,265.72554204894,0.8156051,0.1766758
3d,悬空,1,0.814563222,RRT#,18,20263921,1,281.197749929027,0.8154956,0.015159
3d,悬空,1,0.814563222,APF-only,18,20263921,1,368.719651450309,0.005212,0.0050196
3d,悬空,1,0.814563222,AB-IRRT*,18,20263921,1,262.980688488008,0.8157162,0.0057659
3d,悬空,1,0.814563222,RRT*,19,20263922,1,277.382114227946,0.8148604,0.0073908
3d,悬空,1,0.814563222,Informed-RRT*,19,20263922,1,274.45169728037,0.8151027,0.0058636
3d,悬空,1,0.814563222,PRM*,19,20263922,1,278.144158064558,0.8339193,0.0001558
3d,悬空,1,0.814563222,FMT*,19,20263922,1,273.070474527351,0.8154568,0.0106091
3d,悬空,1,0.814563222,BIT*,19,20263922,1,265.174140574627,0.8172608,0.0328726
3d,悬空,1,0.814563222,RRT#,19,20263922,1,274.641988269633,0.8152035,0.0063889
3d,悬空,1,0.814563222,APF-only,19,20263922,1,368.719651450309,0.0029043,0.0027929
3d,悬空,1,0.814563222,AB-IRRT*,19,20263922,1,263.765666153723,0.8150771,0.0026079
3d,悬空,1,0.814563222,RRT*,20,20263923,1,271.797463508533,0.8152952,0.0072544
3d,悬空,1,0.814563222,Informed-RRT*,20,20263923,1,266.60665081927,0.8149572,0.0090936
3d,悬空,1,0.814563222,PRM*,20,20263923,1,264.503017495282,0.8354424,0.000504
3d,悬空,1,0.814563222,FMT*,20,20263923,1,273.462977389717,0.8156615,0.0073626
3d,悬空,1,0.814563222,BIT*,20,20263923,1,266.746327296002,0.8170782,0.0266016
3d,悬空,1,0.814563222,RRT#,20,20263923,1,270.997720042858,0.8152144,0.0085742
3d,悬空,1,0.814563222,APF-only,20,20263923,1,368.719651450309,0.0029113,0.0028023
3d,悬空,1,0.814563222,AB-IRRT*,20,20263923,1,263.396608145917,0.8151528,0.0041301
3d,悬空,1,0.814563222,RRT*,21,20263924,1,292.778636894587,0.8149041,0.0099187
3d,悬空,1,0.814563222,Informed-RRT*,21,20263924,1,285.969525382344,0.814931,0.0074171
3d,悬空,1,0.814563222,PRM*,21,20263924,1,276.15027384813,0.8346553,0.0002006
3d,悬空,1,0.814563222,FMT*,21,20263924,1,272.888690672125,0.8170806,0.0178692
3d,悬空,1,0.814563222,BIT*,21,20263924,1,277.099582859112,0.8153331,0.0197582
3d,悬空,1,0.814563222,RRT#,21,20263924,1,287.970743024699,0.8160696,0.0111163
3d,悬空,1,0.814563222,APF-only,21,20263924,1,368.719651450309,0.005019,0.004847
3d,悬空,1,0.814563222,AB-IRRT*,21,20263924,1,262.686776639288,0.8150962,0.0042334
3d,悬空,1,0.814563222,RRT*,22,20263925,1,287.557762051077,0.8148313,0.0134792
3d,悬空,1,0.814563222,Informed-RRT*,22,20263925,1,277.617154478577,0.8150303,0.0163762
3d,悬空,1,0.814563222,PRM*,22,20263925,1,283.191553706218,0.8354209,0.0007959
3d,悬空,1,0.814563222,FMT*,22,20263925,1,279.126451486793,0.8154162,0.0161387
3d,悬空,1,0.814563222,BIT*,22,20263925,1,273.777319922158,0.8153976,0.019772
3d,悬空,1,0.814563222,RRT#,22,20263925,1,290.778219736407,0.815346,0.0153861
3d,悬空,1,0.814563222,APF-only,22,20263925,1,368.719651450309,0.0043771,0.0042098
3d,悬空,1,0.814563222,AB-IRRT*,22,20263925,1,263.055713163819,0.8154407,0.004146
3d,悬空,1,0.814563222,RRT*,23,20263926,1,279.223304508274,0.8149429,0.0096905
3d,悬空,1,0.814563222,Informed-RRT*,23,20263926,1,273.693700380521,0.8148738,0.009286
3d,悬空,1,0.814563222,PRM*,23,20263926,1,275.954756076259,0.8330684,0.0030522
3d,悬空,1,0.814563222,FMT*,23,20263926,1,270.988743552275,0.8154266,0.0048768
3d,悬空,1,0.814563222,BIT*,23,20263926,1,265.282624826384,0.81917,0.0583287
3d,悬空,1,0.814563222,RRT#,23,20263926,1,276.466338400392,0.8154511,0.0082459
3d,悬空,1,0.814563222,APF-only,23,20263926,1,368.719651450309,0.0042308,0.0040693
3d,悬空,1,0.814563222,AB-IRRT*,23,20263926,1,263.23219718687,0.8151783,0.0038145
3d,悬空,1,0.814563222,RRT*,24,20263927,1,283.810836457693,0.8149033,0.0103549
3d,悬空,1,0.814563222,Informed-RRT*,24,20263927,1,284.223407210735,0.8149812,0.010641
3d,悬空,1,0.814563222,PRM*,24,20263927,1,273.917463001844,0.8364453,0.0007914
3d,悬空,1,0.814563222,FMT*,24,20263927,1,265.209339043591,0.8156263,0.0102576
3d,悬空,1,0.814563222,BIT*,24,20263927,1,265.427242941363,0.8168609,0.0360562
3d,悬空,1,0.814563222,RRT#,24,20263927,1,279.847693585149,0.8152677,0.0103267
3d,悬空,1,0.814563222,APF-only,24,20263927,1,368.719651450309,0.0026676,0.0025654
3d,悬空,1,0.814563222,AB-IRRT*,24,20263927,1,262.853625818766,0.8152181,0.0026655
3d,悬空,1,0.814563222,RRT*,25,20263928,1,301.753372458849,0.8149034,0.020584
3d,悬空,1,0.814563222,Informed-RRT*,25,20263928,1,274.018429971863,0.8149935,0.0150179
3d,悬空,1,0.814563222,PRM*,25,20263928,1,274.280819523444,0.8362987,0.0005595
3d,悬空,1,0.814563222,FMT*,25,20263928,1,272.685798192308,0.8158542,0.0125531
3d,悬空,1,0.814563222,BIT*,25,20263928,1,264.30440655674,0.8226009,0.031417
3d,悬空,1,0.814563222,RRT#,25,20263928,1,292.1866498851,0.8152471,0.0247985
3d,悬空,1,0.814563222,APF-only,25,20263928,1,368.719651450309,0.0028108,0.0027005
3d,悬空,1,0.814563222,AB-IRRT*,25,20263928,1,262.753350697914,0.8150957,0.0028183
3d,悬空,1,0.814563222,RRT*,26,20263929,1,290.28636683155,0.8149599,0.0058785
3d,悬空,1,0.814563222,Informed-RRT*,26,20263929,1,275.841807502941,0.814945,0.0049431
3d,悬空,1,0.814563222,PRM*,26,20263929,1,276.546170196476,0.8370585,0.0005751
3d,悬空,1,0.814563222,FMT*,26,20263929,1,267.597700050165,0.8157541,0.0224496
3d,悬空,1,0.814563222,BIT*,26,20263929,1,265.090949799712,0.8194743,0.0275402
3d,悬空,1,0.814563222,RRT#,26,20263929,1,285.630460192357,0.8151898,0.0062562
3d,悬空,1,0.814563222,APF-only,26,20263929,1,368.719651450309,0.0036541,0.0035283
3d,悬空,1,0.814563222,AB-IRRT*,26,20263929,1,262.970937435918,0.8151201,0.0037274
3d,悬空,1,0.814563222,RRT*,27,20263930,1,296.921220006438,0.8149705,0.0137938
3d,悬空,1,0.814563222,Informed-RRT*,27,20263930,1,281.747164134381,0.8149951,0.0146827
3d,悬空,1,0.814563222,PRM*,27,20263930,1,276.126373135328,0.835059,0.0003526
3d,悬空,1,0.814563222,FMT*,27,20263930,1,275.207876295251,0.8153549,0.026571
3d,悬空,1,0.814563222,BIT*,27,20263930,1,268.369326547278,0.8153925,0.0685248
3d,悬空,1,0.814563222,RRT#,27,20263930,1,289.691848153795,0.8152393,0.0100482
3d,悬空,1,0.814563222,APF-only,27,20263930,1,368.719651450309,0.0030396,0.0029282
3d,悬空,1,0.814563222,AB-IRRT*,27,20263930,1,262.926816311554,0.8153146,0.0027427
3d,悬空,1,0.814563222,RRT*,28,20263931,1,287.90713839995,0.8149205,0.0071533
3d,悬空,1,0.814563222,Informed-RRT*,28,20263931,1,275.146567185824,0.8149507,0.0069102
3d,悬空,1,0.814563222,PRM*,28,20263931,1,277.9802015857,0.8383166,0.0003161
3d,悬空,1,0.814563222,FMT*,28,20263931,1,273.884179105205,0.8156945,0.0099833
3d,悬空,1,0.814563222,BIT*,28,20263931,1,266.805404346896,0.8204582,0.0101077
3d,悬空,1,0.814563222,RRT#,28,20263931,1,287.75051890089,0.8153721,0.0094563
3d,悬空,1,0.814563222,APF-only,28,20263931,1,368.719651450309,0.0036967,0.0035522
3d,悬空,1,0.814563222,AB-IRRT*,28,20263931,1,263.00278675857,0.8153562,0.0038349
3d,悬空,1,0.814563222,RRT*,29,20263932,1,302.252194341449,0.8149785,0.0131747
3d,悬空,1,0.814563222,Informed-RRT*,29,20263932,1,289.684782613457,0.8149655,0.0087638
3d,悬空,1,0.814563222,PRM*,29,20263932,1,273.276374866789,0.8360151,0.0011094
3d,悬空,1,0.814563222,FMT*,29,20263932,1,272.640336250365,0.8154847,0.0077191
3d,悬空,1,0.814563222,BIT*,29,20263932,1,267.318386538617,0.8185937,0.0471189
3d,悬空,1,0.814563222,RRT#,29,20263932,1,295.215519258007,0.8153045,0.0116247
3d,悬空,1,0.814563222,APF-only,29,20263932,1,368.719651450309,0.0042011,0.0040693
3d,悬空,1,0.814563222,AB-IRRT*,29,20263932,1,263.647316122956,0.8150546,0.003901
3d,悬空,1,0.814563222,RRT*,30,20263933,1,290.115421671882,0.8148562,0.0094768
3d,悬空,1,0.814563222,Informed-RRT*,30,20263933,1,287.288404007861,0.8154833,0.0125938
3d,悬空,1,0.814563222,PRM*,30,20263933,1,268.243212663999,0.8349788,0.0009445
3d,悬空,1,0.814563222,FMT*,30,20263933,1,266.303459007946,0.8173632,0.0115382
3d,悬空,1,0.814563222,BIT*,30,20263933,1,267.831884637254,0.8171689,0.0213082
3d,悬空,1,0.814563222,RRT#,30,20263933,1,292.907704645304,0.8157339,0.0116539
3d,悬空,1,0.814563222,APF-only,30,20263933,1,368.719651450309,0.005998,0.0057231
3d,悬空,1,0.814563222,AB-IRRT*,30,20263933,1,263.149829878507,0.8152525,0.0054058
3d,悬空,2,1.629126444,RRT*,1,20263904,1,276.234300933386,1.6293947,0.0092209
3d,悬空,2,1.629126444,Informed-RRT*,1,20263904,1,269.887927963021,1.6295299,0.0170926
3d,悬空,2,1.629126444,PRM*,1,20263904,1,281.635366185702,1.7033233,0.0002998
3d,悬空,2,1.629126444,FMT*,1,20263904,1,275.186208317345,1.6299608,0.0237059
3d,悬空,2,1.629126444,BIT*,1,20263904,1,264.137076489917,1.6349713,0.0193849
3d,悬空,2,1.629126444,RRT#,1,20263904,1,274.654542366099,1.630065,0.0081652
3d,悬空,2,1.629126444,APF-only,1,20263904,1,368.719651450309,0.0034062,0.0032819
3d,悬空,2,1.629126444,AB-IRRT*,1,20263904,1,262.667135418691,1.6297306,0.0043595
3d,悬空,2,1.629126444,RRT*,2,20263905,1,279.248168499705,1.6296669,0.0099107
3d,悬空,2,1.629126444,Informed-RRT*,2,20263905,1,267.541762428402,1.6294727,0.0131749
3d,悬空,2,1.629126444,PRM*,2,20263905,1,270.92061050864,1.6901472,0.0005197
3d,悬空,2,1.629126444,FMT*,2,20263905,1,287.09337776041,1.6302667,0.0120108
3d,悬空,2,1.629126444,BIT*,2,20263905,1,270.94540744133,1.6332197,0.0231247
3d,悬空,2,1.629126444,RRT#,2,20263905,1,275.478559633071,1.6301312,0.0223109
3d,悬空,2,1.629126444,APF-only,2,20263905,1,368.719651450309,0.0031141,0.0029935
3d,悬空,2,1.629126444,AB-IRRT*,2,20263905,1,262.929721952848,1.6296246,0.0028659
3d,悬空,2,1.629126444,RRT*,3,20263906,1,280.289712939136,1.6297247,0.0160567
3d,悬空,2,1.629126444,Informed-RRT*,3,20263906,1,267.47723003907,1.6294668,0.0156483
3d,悬空,2,1.629126444,PRM*,3,20263906,1,274.732116308588,1.6848683,0.0002495
3d,悬空,2,1.629126444,FMT*,3,20263906,1,266.362054455524,1.6343044,0.0205304
3d,悬空,2,1.629126444,BIT*,3,20263906,1,269.112821806291,1.6308642,0.0189732
3d,悬空,2,1.629126444,RRT#,3,20263906,1,274.003035384178,1.6301464,0.0120361
3d,悬空,2,1.629126444,APF-only,3,20263906,1,368.719651450309,0.0035497,0.0034211
3d,悬空,2,1.629126444,AB-IRRT*,3,20263906,1,262.698207616717,1.6297648,0.0029484
3d,悬空,2,1.629126444,RRT*,4,20263907,1,280.264436308901,1.6294791,0.0119912
3d,悬空,2,1.629126444,Informed-RRT*,4,20263907,1,272.011192248568,1.6297312,0.0117177
3d,悬空,2,1.629126444,PRM*,4,20263907,1,275.586172523076,1.6836949,0.0011083
3d,悬空,2,1.629126444,FMT*,4,20263907,1,282.611577743566,1.6303357,0.0152357
3d,悬空,2,1.629126444,BIT*,4,20263907,1,266.507527903145,1.6338925,0.0971034
3d,悬空,2,1.629126444,RRT#,4,20263907,1,286.647467173609,1.6307843,0.0131499
3d,悬空,2,1.629126444,APF-only,4,20263907,1,368.719651450309,0.0048464,0.0046413
3d,悬空,2,1.629126444,AB-IRRT*,4,20263907,1,262.705222841131,1.6302846,0.0048961
3d,悬空,2,1.629126444,RRT*,5,20263908,1,288.944497137564,1.6295595,0.0157217
3d,悬空,2,1.629126444,Informed-RRT*,5,20263908,1,271.640858491156,1.6299226,0.0185423
3d,悬空,2,1.629126444,PRM*,5,20263908,1,279.180777126434,1.6821367,0.0007159
3d,悬空,2,1.629126444,FMT*,5,20263908,1,271.108869448044,1.6302895,0.0173619
3d,悬空,2,1.629126444,BIT*,5,20263908,1,266.360964098889,1.6318522,0.0392502
3d,悬空,2,1.629126444,RRT#,5,20263908,1,286.843361930094,1.6305183,0.0174557
3d,悬空,2,1.629126444,APF-only,5,20263908,1,368.719651450309,0.0058439,0.0055935
3d,悬空,2,1.629126444,AB-IRRT*,5,20263908,1,262.693839099091,1.6302258,0.0043832
3d,悬空,2,1.629126444,RRT*,6,20263909,1,291.647666452299,1.6295841,0.0124172
3d,悬空,2,1.629126444,Informed-RRT*,6,20263909,1,270.284415748064,1.6295929,0.0128831
3d,悬空,2,1.629126444,PRM*,6,20263909,1,273.827759277829,1.6830648,0.000452
3d,悬空,2,1.629126444,FMT*,6,20263909,1,279.328667593029,1.6309526,0.0060871
3d,悬空,2,1.629126444,BIT*,6,20263909,1,281.485895636857,1.6300472,0.0319133
3d,悬空,2,1.629126444,RRT#,6,20263909,1,283.464153043595,1.629879,0.0126998
3d,悬空,2,1.629126444,APF-only,6,20263909,1,368.719651450309,0.0029222,0.0028127
3d,悬空,2,1.629126444,AB-IRRT*,6,20263909,1,262.546443366534,1.6297994,0.0026434
3d,悬空,2,1.629126444,RRT*,7,20263910,1,283.485247637072,1.6294741,0.0103102
3d,悬空,2,1.629126444,Informed-RRT*,7,20263910,1,280.034433625116,1.6295848,0.01326
3d,悬空,2,1.629126444,PRM*,7,20263910,1,276.26586923254,1.6918085,0.0002573
3d,悬空,2,1.629126444,FMT*,7,20263910,1,271.731240161376,1.6300364,0.0155838
3d,悬空,2,1.629126444,BIT*,7,20263910,1,266.704032800485,1.6306983,0.0208567
3d,悬空,2,1.629126444,RRT#,7,20263910,1,277.768799662547,1.6301686,0.0221759
3d,悬空,2,1.629126444,APF-only,7,20263910,1,368.719651450309,0.003505,0.0033654
3d,悬空,2,1.629126444,AB-IRRT*,7,20263910,1,262.71048665926,1.6301813,0.0058138
3d,悬空,2,1.629126444,RRT*,8,20263911,1,278.664263160175,1.6295761,0.0126062
3d,悬空,2,1.629126444,Informed-RRT*,8,20263911,1,274.141304853735,1.629498,0.0110909
3d,悬空,2,1.629126444,PRM*,8,20263911,1,272.74851162447,1.6903736,0.0004663
3d,悬空,2,1.629126444,FMT*,8,20263911,1,269.360771055628,1.630195,0.0088126
